codigo;ex;tabela;descricao;aliqNac;aliqImp;0.0.2
03056400;;0;--Tilápias (Oreochromis spp.), bagres (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus), enguias (Anguilla;31.45;37.15;
03056910;;0;Saithe (Pollachius virens), ling (Molva molva) e zarbo (Brosme brosme);31.45;37.15;
03056990;;0;Outros;31.45;37.15;
03057100;;0;--Barbatanas de tubarão;31.45;37.15;
03057100;01;0;Ex 01 - De tubarão seco, mesmo salgado mas não defumado;34.12;39.82;
03057200;;0;--Cabeças, caudas e bexigas natatórias, de peixes;34.12;39.82;
03057200;01;0;Ex 01 - De peixes defumados, mesmo em filés, exceto dos códigos 0305.41.00, 0305.42.00 e 0305.49.10;31.45;37.15;
03057200;02;0;Ex 02 - De peixes salgados, não secos nem defumados e peixes em salmoura, exceto dos códigos 0305.61.00 e 0305.62.00;31.45;37.15;
03057900;;0;--Outros;34.12;39.82;
03057900;01;0;Ex 01 - De peixes defumados, mesmo em filés, exceto dos códigos 0305.41.00, 0305.42.00 e 0305.49.10;31.45;37.15;
03057900;02;0;Ex 02 - De peixes salgados, não secos nem defumados e peixes em salmoura, exceto dos códigos 0305.61.00 e 0305.62.00;31.45;37.15;
03061110;;0;Inteiras;31.45;37.15;
03061190;;0;Outras;31.45;37.15;
03061200;;0;--Lavagantes (Homarus spp.);31.45;37.15;
03061400;;0;--Caranguejos;31.45;37.15;
03061500;;0;--Lagosta norueguesa (Nephrops norvegicus);31.45;37.15;
03061610;;0;Inteiros;31.45;37.15;
03061690;;0;Outros;31.45;37.15;
03061710;;0;Inteiros;31.45;37.15;
03061790;;0;Outros;31.45;37.15;
03061910;;0;Krill (Euphausia superba);31.45;37.15;
03061990;;0;Outros;31.45;37.15;
03062100;;0;--Lagostas (Palinurus spp., Panulirus spp., Jasus spp.);31.45;37.15;
03062200;;0;--Lavagantes (Homarus spp.);31.45;37.15;
03062400;;0;--Caranguejos;31.45;37.15;
03062500;;0;--Lagosta norueguesa (Nephrops norvegicus);31.45;37.15;
03062600;;0;--Camarões de água fria (Pandalus spp., Crangon crangon);31.45;37.15;
03062700;;0;--Outros camarões;31.45;37.15;
03062910;;0;Lagosta de água doce (Cherax quadricarinatus);31.45;37.15;
03062990;;0;Outros;31.45;37.15;
03071100;;0;--Vivas, frescas ou refrigeradas;31.45;37.15;
03071900;;0;--Outras;31.45;37.15;
03072100;;0;--Vivos, frescos ou refrigerados;31.45;37.15;
03072900;;0;--Outros;31.45;37.15;
03073100;;0;--Vivos, frescos ou refrigerados;31.45;37.15;
03073900;;0;--Outros;31.45;37.15;
03074100;;0;--Vivas, frescas ou refrigeradas;31.45;37.15;
03074911;;0;Lulas (Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.);31.45;37.15;
03074919;;0;Outras;31.45;37.15;
03074990;;0;Outras;31.45;37.15;
03075100;;0;--Vivos, frescos ou refrigerados;31.45;37.15;
03075910;;0;Congelados;31.45;37.15;
03075990;;0;Outros;31.45;37.15;
03076000;;0;-Caracóis, exceto os do mar;31.45;37.15;
03077100;;0;--Vivos, frescos ou refrigerados;31.45;37.15;
03077900;;0;--Outros;31.45;37.15;
03078100;;0;--Vivos, frescos ou refrigerados;31.45;37.15;
03078900;;0;--Outros;31.45;37.15;
03079100;;0;--Vivos, frescos ou refrigerados;31.45;37.15;
03079900;;0;--Outros;31.45;37.15;
03081100;;0;--Vivos, frescos ou refrigerados;31.45;37.15;
03081900;;0;--Outros;31.45;37.15;
03082100;;0;--Vivos, frescos ou refrigerados;31.45;37.15;
03082900;;0;--Outros;31.45;37.15;
03083000;;0;-Medusas (águas-vivas) (Rhopilema spp.);31.45;37.15;
03089000;;0;-Outros;31.45;37.15;
04011010;;0;Leite UHT (Ultra High Temperature);20.11;27.60;
04011090;;0;Outros;20.11;26.72;
04012010;;0;Leite UHT (Ultra High Temperature);20.11;27.60;
04012090;;0;Outros;20.11;26.72;
04014010;;0;Leite;20.11;26.72;
04014021;;0;UHT (Ultra High Temperature);20.11;27.60;
04014021;01;0;Ex 01 - Acondicionado em recipiente metálico hermeticamente fechado;20.11;27.60;
04014029;;0;Outros;20.11;26.72;
04014029;01;0;Ex 01 - Acondicionados em recipientes metálicos hermeticamente fechados;20.11;26.72;
04015010;;0;Leite;20.11;26.72;
04015021;;0;UHT (Ultra High Temperature);20.11;27.60;
04015021;01;0;Ex 01 - Acondicionado em recipiente metálico hermeticamente fechado;20.11;27.60;
04015029;;0;Outros;20.11;26.72;
04015029;01;0;Ex 01 - Acondicionados em recipientes metálicos hermeticamente fechados;20.11;26.72;
04021010;;0;Com um teor de arsênio, chumbo ou cobre, considerados isoladamente, inferior a 5 ppm;31.45;44.32;
04021090;;0;Outros;31.45;44.32;
04022110;;0;Leite integral;31.45;44.32;
04022120;;0;Leite parcialmente desnatado;31.45;44.32;
04022130;;0;Creme de leite;31.45;39.79;
04022910;;0;Leite integral;31.45;44.32;
04022920;;0;Leite parcialmente desnatado;31.45;44.32;
04022930;;0;Creme de leite;31.45;39.79;
04029100;;0;--Sem adição de açúcar ou de outros edulcorantes;31.45;38.94;
04029100;01;0;Ex 01 - Leite em estado líquido;31.45;38.94;
04029900;;0;--Outros;31.45;44.32;
04029900;01;0;Ex 01 - Leite em estado líquido;31.45;44.32;
04031000;;0;-Iogurte;31.45;39.79;
04031000;01;0;Ex 01 - Acondicionado em embalagem de apresentação;31.45;39.79;
04039000;;0;-Outros;31.45;39.79;
04039000;01;0;Ex 01 - Acondicionados em embalagem de apresentação;31.45;39.79;
04041000;;0;-Soro de leite, modificado ou não, mesmo concentrado ou adicionado de açúcar ou de outros edulcorantes;20.11;32.98;
04041000;01;0;Ex 01 - Concentrado ou adicionado de açúcar ou de outros edulcorantes, em estado pastoso ou sólido.;20.11;32.98;
04049000;;0;-Outros;20.11;27.60;
04049000;01;0;Ex 01 - Concentrado ou adicionado de açúcar ou de outros edulcorantes, em estado pastoso ou sólido.;20.11;27.60;
04051000;;0;-Manteiga;20.11;28.45;
04052000;;0;-Pasta de espalhar (pasta de barrar) de produtos provenientes do leite;31.45;39.79;
04059010;;0;Óleo butírico de manteiga (butter oil);31.45;39.79;
04059090;;0;Outras;31.45;39.79;
04061010;;0;Mussarela;20.11;32.98;
04061090;;0;Outros;20.11;28.45;
04062000;;0;-Queijos ralados ou em pó, de qualquer tipo;20.11;28.45;
04063000;;0;-Queijos fundidos, exceto ralados ou em pó;20.11;28.45;
04064000;;0;-Queijos de pasta mofada e outros queijos que apresentem veios obtidos utilizando Penicillium roqueforti;20.11;28.45;
04069010;;0;Com um teor de umidade inferior a 36,0%, em peso (massa dura);20.11;32.98;
04069020;;0;Com um teor de umidade superior ou igual a 36,0% e inferior a 46,0%, em peso (massa semidura);20.11;32.98;
04069030;;0;Com um teor de umidade superior ou igual a 46,0% e inferior a 55,0%, em peso (massa macia);20.11;28.45;
04069090;;0;Outros;20.11;28.45;
04071100;;0;--De aves da espécie Gallus domesticus;20.11;20.71;
04071900;;0;--Outros;20.11;20.71;
04072100;;0;--De aves da espécie Gallus domesticus;20.11;24.86;
04072900;;0;--Outros;20.11;24.86;
04079000;;0;-Outros;20.11;24.86;
04081100;;0;--Secas;31.45;37.15;
04081900;;0;--Outras;31.45;37.15;
04081900;01;0;Ex 01 - Frescas;31.45;37.15;
04089100;;0;--Secos;31.45;37.15;
04089900;;0;--Outros;24.11;29.81;
04089900;01;0;Ex 01 - Frescos;24.11;29.81;
04090000;;0;Mel natural.;31.45;39.79;
04090000;01;0;Ex 01 - Acondicionado em embalagem de apresentação;24.11;32.45;
04100000;;0;Produtos comestíveis de origem animal, não especificados nem compreendidos noutras posições.;31.45;38.94;
05010000;;0;"Cabelos em bruto, mesmo lavados ou desengordurados; desperdícios de cabelo.";31.45;36.20;
05021011;;0;Lavadas, alvejadas ou desengorduradas, mesmo tintas;31.45;36.20;
05021019;;0;Outras;31.45;36.20;
05021090;;0;Outros;31.45;36.20;
05029010;;0;Pelos;31.45;36.20;
05029020;;0;Desperdícios;31.45;36.20;
05040011;;0;De bovinos;31.45;36.20;
05040012;;0;De ovinos;31.45;36.20;
05040013;;0;De suínos;31.45;36.20;
05040019;;0;Outras;31.45;36.20;
05040090;;0;Outros;31.45;34.20;
05051000;;0;"-Penas dos tipos utilizados para enchimento ou estofamento; penugem";31.45;36.20;
05059000;;0;-Outros;31.45;36.20;
05061000;;0;-Osseína e ossos acidulados;31.45;36.20;
05069000;;0;-Outros;20.11;24.86;
05071000;;0;"-Marfim; pó e desperdícios de marfim";31.45;36.20;
05079000;;0;-Outros;31.45;36.20;
05080000;;0;"Coral e matérias semelhantes, em bruto ou simplesmente preparados, mas não trabalhados de outro modo; conchas e carapaças de moluscos, crustáceos ou de equinodermes e ossos de sépias, em bruto ou simplesmente preparados, mas não cortados em forma determin";31.45;36.20;
05100010;;0;Pâncreas de bovino;20.11;20.71;
05100090;;0;Outros;31.45;33.15;
05111000;;0;-Sêmen de bovino;20.11;20.71;
05119110;;0;Ovas de peixe fecundadas, para reprodução;20.11;20.71;
05119190;;0;Outros;20.11;24.86;
05119910;;0;Embriões de animais;20.11;20.71;
05119920;;0;Sêmen animal;20.11;20.71;
05119930;;0;Ovos de bicho-da-sêda;20.11;20.71;
05119991;;0;Crinas e seus desperdícios, mesmo em mantas, com ou sem suportes;20.11;24.86;
05119999;;0;Outros;20.11;24.86;
06011000;;0;-Bulbos, tubérculos, raízes tuberosas, rebentos e rizomas, em repouso vegetativo;31.45;32.05;
06012000;;0;"-Bulbos, tubérculos, raízes tuberosas, rebentos e rizomas, em vegetação ou em flor; mudas, plantas e raízes de chicória";31.45;32.05;
06021000;;0;-Estacas não enraizadas e enxertos;31.45;33.15;
06022000;;0;-Árvores, arbustos e silvados, de frutos comestíveis, enxertados ou não;31.45;33.15;
06023000;;0;-Rododendros e azaleias, enxertados ou não;31.45;33.15;
06024000;;0;-Roseiras, enxertadas ou não;31.45;33.15;
06029010;;0;Micélios de cogumelos;31.45;33.15;
06029021;;0;De orquídea;31.45;32.05;
06029029;;0;Outras;31.45;32.05;
06029081;;0;De cana-de-açúcar;31.45;32.05;
06029082;;0;De videira;31.45;32.05;
06029083;;0;De café;31.45;32.05;
06029089;;0;Outras;31.45;32.05;
06029090;;0;Outras;31.45;33.15;
06031100;;0;--Rosas;31.45;37.15;
06031200;;0;--Cravos;31.45;37.15;
06031300;;0;--Orquídeas;31.45;37.15;
06031400;;0;--Crisântemos;31.45;37.15;
06031500;;0;--Lírios (Lilium spp.);31.45;37.15;
06031900;;0;--Outros;31.45;37.15;
06039000;;0;-Outros;31.45;37.15;
06042000;;0;-Frescos;31.45;36.20;
06049000;;0;-Outros;31.45;36.20;
07011000;;0;-Para semeadura;20.11;20.71;
07019000;;0;-Outras;20.11;25.81;
07020000;;0;Tomates, frescos ou refrigerados.;20.11;25.81;
07031011;;0;Para semeadura;20.11;20.71;
07031019;;0;Outras;20.11;25.81;
07031021;;0;Para semeadura;20.11;20.71;
07031029;;0;Outras;20.11;25.81;
07032010;;0;Para semeadura;20.11;20.71;
07032090;;0;Outros;20.11;25.81;
07039010;;0;Para semeadura;20.11;20.71;
07039090;;0;Outros;20.11;25.81;
07041000;;0;-Couve-flor e brócolis;20.11;25.81;
07042000;;0;-Couve-de-bruxelas;20.11;25.81;
07049000;;0;-Outros;20.11;25.81;
07051100;;0;--Repolhudas;20.11;25.81;
07051900;;0;--Outras;20.11;25.81;
07052100;;0;--Endívia (Cichorium intybus var. foliosum);20.11;25.81;
07052900;;0;--Outras;20.11;25.81;
07061000;;0;-Cenouras e nabos;20.11;25.81;
07069000;;0;-Outros;20.11;25.81;
07070000;;0;Pepinos e pepininhos (cornichons), frescos ou refrigerados.;20.11;25.81;
07081000;;0;-Ervilhas (Pisum sativum);20.11;25.81;
07082000;;0;-Feijões (Vigna spp., Phaseolus spp.);20.11;25.81;
07089000;;0;-Outros legumes de vagem;20.11;25.81;
07092000;;0;-Aspargos;20.11;25.81;
07093000;;0;-Beringelas;20.11;25.81;
07094000;;0;-Aipo, exceto aipo-rábano;20.11;25.81;
07095100;;0;--Cogumelos do gênero Agaricus;20.11;25.81;
07095900;;0;--Outros;20.11;25.81;
07096000;;0;-Pimentões e pimentas dos gêneros Capsicum ou Pimenta;20.11;25.81;
07097000;;0;-Espinafres, espinafres-da-nova-zelândia e espinafres gigantes;20.11;25.81;
07099100;;0;--Alcachofras;20.11;25.81;
07099200;;0;--Azeitonas;20.11;25.81;
07099300;;0;--Abóboras, abobrinhas e cabaças (Curcubita spp.);20.11;25.81;
07099911;;0;Para semeadura;20.11;20.71;
07099919;;0;Outros;20.11;25.81;
07099990;;0;Outros;20.11;25.81;
07101000;;0;-Batatas;20.11;25.81;
07102100;;0;--Ervilhas (Pisum sativum);20.11;25.81;
07102200;;0;--Feijões (Vigna spp., Phaseolus spp.);20.11;25.81;
07102900;;0;--Outros;20.11;25.81;
07103000;;0;-Espinafres, espinafres-da-nova-zelândia e espinafres gigantes;20.11;25.81;
07104000;;0;-Milho doce;20.11;25.81;
07108000;;0;-Outros produtos hortícolas;20.11;25.81;
07109000;;0;-Misturas de produtos hortícolas;20.11;25.81;
07112010;;0;Com água salgada;20.11;25.81;
07112020;;0;Com água sulfurada ou adicionada de outras substâncias;20.11;25.81;
07112090;;0;Outras;20.11;25.81;
07114000;;0;-Pepinos e pepininhos (cornichons);20.11;25.81;
07114000;01;0;Ex 01 - Com água salgada, sulfurada ou adiconada de outras substâncias;20.11;25.81;
07115100;;0;--Cogumelos do gênero Agaricus;20.11;25.81;
07115100;01;0;Ex 01 - Com água salgada, sulfurada ou adiconada de outras substâncias;20.11;25.81;
07115900;;0;--Outros;22.78;28.48;
07115900;01;0;Ex 01 - Com água salgada, sulfurada ou adiconada de outras substâncias;20.11;25.81;
07119000;;0;"-Outros produtos hortícolas; misturas de produtos hortícolas";20.11;25.81;
07119000;01;0;Ex 01 - Com água salgada, sulfurada ou adiconada de outras substâncias;20.11;25.81;
07122000;;0;-Cebolas;20.11;25.81;
07123100;;0;--Cogumelos do gênero Agaricus;20.11;25.81;
07123200;;0;--Orelhas-de-judas (Auricularia spp.);20.11;25.81;
07123300;;0;--Tremelas (Tremella spp.);20.11;25.81;
07123900;;0;--Outros;20.11;25.81;
07129010;;0;Alho em pó;20.11;25.81;
07129090;;0;Outros;20.11;25.81;
07129090;01;0;Ex 01 - Milho doce;20.11;25.81;
07131010;;0;Para semeadura;20.11;20.71;
07131090;;0;Outras;20.11;25.81;
07132010;;0;Para semeadura;20.11;20.71;
07132090;;0;Outros;20.11;25.81;
07133110;;0;Para semeadura;18.80;19.40;
07133190;;0;Outros;18.80;24.50;
07133210;;0;Para semeadura;11.47;12.07;
07133290;;0;Outros;11.47;17.17;
07133311;;0;Para semeadura;11.47;12.07;
07133319;;0;Outros;11.47;17.17;
07133321;;0;Para semeadura;11.47;12.07;
07133329;;0;Outros;11.47;17.17;
07133391;;0;Para semeadura;11.47;12.07;
07133399;;0;Outros;11.47;17.17;
07133410;;0;Para semeadura;11.47;12.07;
07133490;;0;Outros;11.47;17.17;
07133510;;0;Para semeadura;11.47;12.07;
07133590;;0;Outros;11.47;17.17;
07133910;;0;Para semeadura;18.80;19.40;
07133990;;0;Outros;18.80;24.50;
07134010;;0;Para semeadura;20.11;20.71;
07134090;;0;Outras;20.11;25.81;
07135010;;0;Para semeadura;20.11;20.71;
07135090;;0;Outras;20.11;25.81;
07136010;;0;Para semeadura;12.77;13.37;
07136090;;0;Outros;12.77;18.47;
07139010;;0;Para semeadura;20.11;20.71;
07139090;;0;Outros;20.11;25.81;
07141000;;0;-Raízes de mandioca;20.11;25.81;
07142000;;0;-Batatas-doces;20.11;25.81;
07143000;;0;-Inhames (Dioscorea spp.);20.11;25.81;
07144000;;0;-Taros (Colocasia spp.);20.11;25.81;
07145000;;0;-Mangaritos (Xanthosoma spp.);20.11;25.81;
07149000;;0;-Outros;20.11;25.81;
08011110;;0;Sem casca, mesmo ralados;20.11;25.81;
08011110;01;0;Ex 01 - Acondicionados em embalagens de apresentação;20.11;25.81;
08011190;;0;Outros;20.11;25.81;
08011190;01;0;Ex 01 - Acondicionados em embalagens de apresentação;20.11;25.81;
08011200;;0;--Na casca interna (endocarpo);20.11;25.81;
08011900;;0;--Outros;20.11;25.81;
08012100;;0;--Com casca;20.11;25.81;
08012100;01;0;Ex 01 - Seca e acondicionada em embalagem de apresentação;20.11;25.81;
08012200;;0;--Sem casca;20.11;25.81;
08012200;01;0;Ex 01 - Seca e acondicionada em embalagem de apresentação;20.11;25.81;
08013100;;0;--Com casca;20.11;25.81;
08013100;01;0;Ex 01 - Seca e acondicionada em embalagem de apresentação;20.11;25.81;
08013200;;0;--Sem casca;20.11;25.81;
08013200;01;0;Ex 01 - Seca e acondicionada em embalagem de apresentação;20.11;25.81;
08021100;;0;--Com casca;20.11;25.81;
08021200;;0;--Sem casca;20.11;25.81;
08022100;;0;--Com casca;20.11;23.88;
08022200;;0;--Sem casca;20.11;23.88;
08023100;;0;--Com casca;20.11;25.81;
08023200;;0;--Sem casca;20.11;25.81;
08024100;;0;--Com casca;20.11;25.81;
08024200;;0;--Sem casca;20.11;25.81;
08025100;;0;--Com casca;20.11;25.81;
08025200;;0;--Sem casca;20.11;25.81;
08026100;;0;--Com casca;20.11;25.81;
08026200;;0;--Sem casca;20.11;25.81;
08027000;;0;-Nozes de cola (Cola spp.);20.11;25.81;
08028000;;0;-Nozes de areca (nozes de bétele);20.11;25.81;
08029000;;0;-Outras;20.11;25.81;
08031000;;0;-Bananas-da-terra;20.11;25.81;
08031000;01;0;Ex 01 - Secas e acondicionadas em embalagens de apresentação;20.11;25.81;
08039000;;0;-Outras;20.11;25.81;
08039000;01;0;Ex 01 - Secas e acondicionadas em embalagens de apresentação;20.11;25.81;
08041010;;0;Frescas;20.11;25.81;
08041020;;0;Secas;20.11;25.81;
08042010;;0;Frescos;20.11;25.81;
08042020;;0;Secos;20.11;25.81;
08043000;;0;-Abacaxis (ananases);20.11;25.81;
08043000;01;0;Ex 01 - Secos e acondicionados em embalagens de apresentação;20.11;25.81;
08044000;;0;-Abacates;20.11;25.81;
08044000;01;0;Ex 01 - Secos e acondicionados em embalagens de apresentação;20.11;25.81;
08045010;;0;Goiabas;20.11;25.81;
08045010;01;0;Ex 01 - Secas e acondicionadas em embalagens de apresentação;20.11;25.81;
08045020;;0;Mangas;20.11;25.81;
08045020;01;0;Ex 01 - Secas e acondicionadas em embalagens de apresentação;20.11;25.81;
08045030;;0;Mangostões;20.11;25.81;
08045030;01;0;Ex 01 - Secos;20.11;25.81;
08051000;;0;-Laranjas;20.11;25.81;
08051000;01;0;Ex 01 - Secas;20.11;25.81;
08052000;;0;"-Tangerinas, mandarinas e satsumas; clementinas, wilkings e outros frutos cítricos híbridos semelhantes";20.11;25.81;
08052000;01;0;Ex 01 – Secos;20.11;25.81;
08054000;;0;-Toranjas e pomelos;20.11;25.81;
08054000;01;0;Ex 01 - Secos;20.11;25.81;
08055000;;0;-Limões (Citrus limon, Citrus limonum) e limas (Citrus aurantifolia, Citrus latifolia);20.11;25.81;
08055000;01;0;Ex 01 - Secos;20.11;25.81;
08059000;;0;-Outros;20.11;25.81;
08059000;01;0;Ex 01 - Secos;20.11;25.81;
08061000;;0;-Frescas;20.11;25.81;
08062000;;0;-Secas (passas);20.11;25.81;
08071100;;0;--Melancias;20.11;25.81;
08071900;;0;--Outros;20.11;25.81;
08072000;;0;-Mamões (papaias);20.11;25.81;
08081000;;0;-Maçãs;08.11;13.81;
08083000;;0;-Peras;08.11;13.81;
08084000;;0;-Marmelos;20.11;25.81;
08091000;;0;-Damascos;20.11;25.81;
08092100;;0;--Cerejas-ácidas (Prunus cerasus);20.11;25.81;
08092900;;0;--Outras;20.11;25.81;
08093010;;0;Pêssegos, excluindo as nectarinas;20.11;25.81;
08093020;;0;Nectarinas;20.11;25.81;
08094000;;0;-Ameixas e abrunhos;20.11;25.81;
08101000;;0;-Morangos;20.11;25.81;
08102000;;0;-Framboesas, amoras, incluindo as silvestres, e amoras-framboesas;20.11;25.81;
08103000;;0;-Groselhas, incluindo o cassis;20.11;25.81;
08104000;;0;-Airelas, mirtilos e outras frutas do gênero Vaccinium;20.11;25.81;
08105000;;0;-Kiwis (quivis);20.11;25.81;
08106000;;0;-Duriões (duriangos);20.11;25.81;
08107000;;0;-Caquis (dióspiros);20.11;25.81;
08109000;;0;-Outras;20.11;25.81;
08111000;;0;-Morangos;20.11;25.81;
08111000;01;0;Ex 01 - Adicionados de açúcar ou de outros edulcorantes;20.11;25.81;
08112000;;0;-Framboesas, amoras, incluindo as silvestres, amoras-framboesas e groselhas;20.11;25.81;
08112000;01;0;Ex 01 - Adicionados de açúcar ou de outros edulcorantes;20.11;25.81;
08119000;;0;-Outras;20.11;25.81;
08119000;01;0;Ex 01 - Adicionadas de açúcar ou de outros edulcorantes;20.11;25.81;
08121000;;0;-Cerejas;20.11;25.81;
08129000;;0;-Outras;20.11;25.81;
08131000;;0;-Damascos;20.11;25.81;
08132010;;0;Com caroço;20.11;25.81;
08132020;;0;Sem caroço;20.11;25.81;
08133000;;0;-Maçãs;20.11;25.81;
08134010;;0;Pêras;20.11;25.81;
08134090;;0;Outras;20.11;25.81;
08135000;;0;-Misturas de frutas secas ou de frutas de casca rija, do presente Capítulo;20.11;25.81;
08140000;;0;Cascas de frutos cítricos, de melões ou de melancias, frescas, secas, congeladas ou apresentadas em água salgada, sulfurada ou adicionada de outras substâncias destinadas a assegurar transitoriamente a sua conservação.;20.11;25.81;
09011110;;0;Em grão;20.11;25.81;
09011190;;0;Outros;20.11;25.81;
09011190;01;0;Ex 01 - Moídos;20.11;25.81;
09011200;;0;--Descafeinado;20.11;25.81;
09012100;;0;--Não descafeinado;20.11;25.81;
09012200;;0;--Descafeinado;20.11;25.81;
09019000;;0;-Outros;20.11;25.81;
09019000;01;0;Ex 01 - Cascas e películas de café;20.11;25.81;
